Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Inventory,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Margin,Marketing,Profit,Sales,Total Expenses
970,8/1/12 0:00,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,513,30,40,0,70,37,52,33,-10,89,62
970,8/1/12 0:00,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,1046,30,50,20,80,41,50,12,16,91,34
970,7/1/12 0:00,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,517,30,50,0,80,39,56,36,-10,95,66
970,7/1/12 0:00,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,1007,130,190,150,320,127,185,35,139,312,46
970,7/1/12 0:00,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,419,40,60,20,100,51,64,19,12,115,52
970,7/1/12 0:00,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,564,90,110,80,200,87,112,28,71,199,41
970,6/1/12 0:00,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,1028,40,60,30,100,53,64,16,27,117,37
970,6/1/12 0:00,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,574,80,110,80,190,83,107,27,68,190,39
970,5/1/12 0:00,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,1156,120,140,90,260,149,149,41,83,298,66
970,4/1/12 0:00,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,593,80,100,70,180,78,100,25,63,178,37
970,3/1/12 0:00,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,421,40,70,20,110,52,73,47,-4,125,77
970,3/1/12 0:00,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,541,80,130,80,210,72,108,23,54,180,54
970,3/1/12 0:00,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,325,40,70,20,110,58,71,22,16,129,55
970,3/1/12 0:00,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,603,80,120,90,200,84,109,27,69,193,40
970,2/1/12 0:00,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,427,40,70,10,110,54,75,49,-3,129,78
970,2/1/12 0:00,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,618,30,50,30,80,44,56,14,30,100,26
970,2/1/12 0:00,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,1073,140,150,100,290,170,170,47,99,340,71
970,2/1/12 0:00,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,449,80,140,110,220,77,112,21,80,189,32
970,1/1/12 0:00,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,336,50,70,40,120,60,80,19,33,140,47
970,1/1/12 0:00,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,821,100,140,110,240,95,139,26,101,234,38
970,1/1/12 0:00,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,623,80,110,80,190,83,107,27,68,190,39
970,1/1/12 0:00,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,1091,140,160,110,300,170,171,47,99,341,72
959,12/1/13 0:00,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,818,30,50,40,80,33,49,9,42,87,21
959,12/1/13 0:00,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,898,50,70,50,120,50,73,14,70,131,26
959,12/1/13 0:00,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,1166,100,160,110,260,115,174,37,156,308,69
959,11/1/13 0:00,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,1060,50,50,30,100,69,81,21,56,160,43
959,10/1/13 0:00,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,606,40,90,40,130,60,84,54,1,153,83
959,9/1/13 0:00,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,809,20,40,30,60,23,34,6,25,61,17
959,9/1/13 0:00,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,380,40,70,40,110,48,65,15,34,120,42
959,8/1/13 0:00,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,606,50,70,30,120,72,88,27,39,159,56
959,8/1/13 0:00,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,890,30,50,40,80,34,49,9,39,82,20
959,7/1/13 0:00,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,1070,40,60,40,100,60,72,18,46,131,36
959,7/1/13 0:00,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,894,30,60,50,90,35,52,9,44,86,19
959,6/1/13 0:00,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,1042,40,70,50,110,65,77,20,50,141,38
959,6/1/13 0:00,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,367,40,60,30,100,46,62,15,26,107,40
959,6/1/13 0:00,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,1102,80,140,100,220,92,140,30,109,230,57
959,4/1/13 0:00,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,775,20,40,30,60,25,37,7,27,66,19
959,4/1/13 0:00,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,821,40,80,60,120,47,68,13,64,123,25
959,4/1/13 0:00,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,962,110,160,110,270,116,176,38,159,311,69
959,3/1/13 0:00,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,476,60,80,40,140,85,104,32,58,201,65
959,2/1/13 0:00,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,772,20,50,40,70,27,39,7,31,70,18
959,2/1/13 0:00,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,305,50,70,40,120,55,75,18,43,139,46
959,1/1/13 0:00,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,821,50,80,60,130,50,73,14,73,138,27
959,1/1/13 0:00,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,961,110,180,130,290,124,186,40,179,347,75
959,12/1/12 0:00,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,818,30,50,40,80,33,49,9,28,82,21
959,12/1/12 0:00,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,392,40,70,40,110,49,65,16,21,114,44
959,11/1/12 0:00,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,885,50,80,60,130,54,78,15,51,132,27
959,10/1/12 0:00,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,593,40,50,30,90,79,98,30,34,177,64
959,10/1/12 0:00,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,806,20,40,40,60,24,36,6,18,60,18
959,9/1/12 0:00,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,599,50,60,20,110,67,83,25,24,150,59
959,9/1/12 0:00,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,612,50,90,20,140,62,87,56,2,149,85
959,8/1/12 0:00,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,1064,30,50,30,80,50,60,15,24,110,36
959,8/1/12 0:00,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,811,20,30,20,50,19,28,5,12,47,16
959,7/1/12 0:00,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,1070,40,60,40,100,60,72,18,33,132,39
959,7/1/12 0:00,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,613,50,80,40,130,76,93,28,32,169,61
959,6/1/12 0:00,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,876,30,60,40,90,37,55,10,33,92,22
959,5/1/12 0:00,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,1020,100,160,110,260,110,165,36,98,275,67
959,4/1/12 0:00,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,494,60,70,30,130,80,98,30,34,178,64
959,3/1/12 0:00,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,809,50,80,60,130,49,72,13,47,121,25
959,2/1/12 0:00,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,945,120,180,130,300,130,195,42,121,325,74
956,12/1/13 0:00,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,531,50,60,40,110,43,56,14,45,106,26
956,4/1/13 0:00,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,9,50,90,50,140,68,102,22,71,181,54
956,2/1/13 0:00,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,378,60,100,60,160,75,114,24,86,201,56
956,11/1/12 0:00,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,1272,260,320,230,580,225,265,69,174,490,91
956,5/1/12 0:00,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,584,100,130,100,230,83,107,27,68,190,39
956,4/1/12 0:00,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,460,60,110,90,170,81,117,22,84,198,33
956,2/1/12 0:00,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,449,60,100,90,160,77,112,21,80,189,32
956,1/1/12 0:00,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,456,40,70,60,110,54,80,15,54,134,26
954,10/1/13 0:00,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,788,60,110,90,170,82,123,27,95,218,59
954,8/1/13 0:00,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,880,40,80,60,120,46,68,12,61,113,22
954,8/1/13 0:00,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,810,100,170,120,270,114,172,37,144,283,63
954,6/1/13 0:00,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,636,110,150,100,260,118,164,36,145,279,55
954,12/1/12 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,403,40,60,20,100,65,80,24,23,145,57
954,11/1/12 0:00,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,1063,50,60,30,110,75,89,23,44,164,45
954,9/1/12 0:00,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,666,90,120,80,210,96,134,29,81,230,53
954,7/1/12 0:00,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,870,60,90,70,150,59,85,16,58,144,27
954,1/1/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,821,30,50,40,80,32,48,8,28,80,20
954,1/1/12 0:00,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,651,80,110,70,190,84,126,27,68,210,58
951,12/1/13 0:00,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,4216,260,-40,-150,220,224,-32,73,-221,205,117
951,11/1/13 0:00,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,1778,200,210,140,410,211,212,59,191,451,83
951,10/1/13 0:00,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,1246,190,220,170,410,239,281,74,276,554,95
951,9/1/13 0:00,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,910,110,160,30,270,121,169,110,39,309,143
951,8/1/13 0:00,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,927,160,230,60,390,173,239,156,69,408,176
951,6/1/13 0:00,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,897,70,110,90,180,113,163,31,166,274,40
951,4/1/13 0:00,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,777,60,90,80,150,91,132,25,142,238,36
951,1/1/13 0:00,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,1310,220,300,200,520,234,312,77,316,611,114
951,12/1/12 0:00,West,Major Market,Amaretto,Beans,Coffee,California,Regular,2947,150,-30,-90,120,127,-25,40,-88,102,63
951,11/1/12 0:00,West,Major Market,Colombian,Beans,Coffee,California,Regular,2580,290,450,310,740,249,374,87,235,623,139
951,10/1/12 0:00,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,3654,220,-30,-100,190,154,-24,50,-117,130,93
951,9/1/12 0:00,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,548,40,70,50,110,58,74,19,43,132,31
951,9/1/12 0:00,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,910,110,160,30,270,121,169,110,26,290,143
951,3/1/12 0:00,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,441,50,80,70,130,81,117,22,84,198,33
951,2/1/12 0:00,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,1282,220,300,200,520,234,311,77,202,545,109
949,12/1/13 0:00,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,1820,240,240,160,480,250,251,70,233,534,94
949,7/1/13 0:00,West,Major Market,Green Tea,Leaves,Tea,California,Regular,668,30,50,20,80,52,79,17,41,130,46
949,6/1/13 0:00,West,Major Market,Green Tea,Leaves,Tea,California,Regular,641,30,60,30,90,54,81,17,44,134,46
949,6/1/13 0:00,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,947,100,160,140,260,123,178,34,184,298,42
949,1/1/13 0:00,West,Major Market,Colombian,Beans,Coffee,California,Regular,2101,340,500,370,840,271,407,94,408,759,152
949,9/1/12 0:00,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,1775,230,240,160,470,249,249,69,156,498,93
949,2/1/12 0:00,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,809,80,120,100,200,95,137,26,100,232,37
941,9/1/13 0:00,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,555,80,110,70,190,85,114,28,86,212,56
941,8/1/13 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,705,120,190,60,310,133,184,120,48,314,139
941,6/1/13 0:00,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,767,100,160,110,260,111,167,36,137,276,63
941,5/1/13 0:00,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,995,50,80,50,130,78,92,24,65,168,42
941,8/1/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,880,40,80,60,120,46,68,12,44,114,24
941,8/1/12 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,705,120,190,60,310,133,184,120,35,317,149
941,6/1/12 0:00,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,593,30,50,30,80,48,62,15,35,110,27
941,5/1/12 0:00,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,599,30,50,30,80,48,62,15,35,110,27
941,3/1/12 0:00,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,415,70,110,70,180,80,108,26,54,188,54
941,3/1/12 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,532,90,130,30,220,95,132,86,17,227,115
940,8/1/13 0:00,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,1296,390,450,340,840,311,367,96,345,672,109
940,4/1/13 0:00,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,593,90,130,100,220,78,100,25,93,190,37
940,3/1/13 0:00,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,323,50,80,50,130,57,77,18,46,143,46
940,3/1/12 0:00,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,923,260,320,240,580,214,253,66,166,467,87
937,12/1/13 0:00,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,1319,190,200,140,390,153,153,42,129,326,66
937,11/1/13 0:00,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,410,70,80,40,150,55,69,20,24,132,53
937,10/1/13 0:00,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,859,10,30,30,40,27,39,7,30,70,19
937,10/1/13 0:00,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,419,30,70,60,100,43,64,13,42,114,36
937,10/1/13 0:00,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,480,0,30,30,30,21,32,5,24,56,16
937,7/1/13 0:00,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,868,10,40,40,50,23,34,6,22,56,17
937,4/1/13 0:00,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,653,70,120,70,190,88,134,29,108,237,61
937,1/1/13 0:00,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,338,60,90,40,150,58,72,22,25,145,59
937,12/1/12 0:00,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,490,20,40,30,60,29,44,8,25,73,19
937,11/1/12 0:00,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,482,30,40,30,70,32,48,8,29,80,19
937,10/1/12 0:00,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,419,30,70,60,100,43,64,13,28,107,36
937,10/1/12 0:00,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,480,0,30,30,30,21,32,5,16,53,16
937,9/1/12 0:00,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,482,10,30,30,40,20,30,5,14,50,16
937,8/1/12 0:00,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,414,50,70,20,120,49,60,18,8,109,52
937,6/1/12 0:00,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,636,100,140,90,240,118,164,36,105,282,59
937,6/1/12 0:00,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,496,40,70,20,110,44,63,40,-6,107,69
937,4/1/12 0:00,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,502,90,140,90,230,112,155,34,97,267,58
937,3/1/12 0:00,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,323,60,80,50,140,57,77,18,32,134,45
937,2/1/12 0:00,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,329,60,80,50,140,60,80,19,33,140,47
937,1/1/12 0:00,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,456,20,50,50,70,32,48,8,29,80,19
936,11/1/13 0:00,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,536,40,60,40,100,40,52,13,39,98,26
936,11/1/13 0:00,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,411,50,70,40,120,59,79,19,47,147,47
936,11/1/12 0:00,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,424,40,60,30,100,46,68,14,31,114,37
936,10/1/12 0:00,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,1246,350,420,340,770,239,281,74,185,520,96
936,6/1/12 0:00,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,-321,40,70,40,110,54,81,17,33,135,48
936,3/1/12 0:00,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,756,70,110,90,180,87,126,24,91,213,35
925,10/1/13 0:00,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,971,80,130,120,210,108,157,30,171,282,42
925,6/1/13 0:00,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,562,60,90,80,150,94,136,26,135,228,35
925,6/1/13 0:00,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,2393,250,-40,-140,210,200,-31,66,-196,167,103
925,5/1/13 0:00,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,1952,240,-40,-140,200,195,-32,64,-196,162,102
925,2/1/13 0:00,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,1071,180,-30,-110,150,148,-26,48,-174,130,91
925,4/1/12 0:00,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,1464,220,230,150,450,239,239,66,148,478,91
925,3/1/12 0:00,West,Major Market,Amaretto,Beans,Coffee,California,Regular,796,130,20,-30,150,109,16,34,-41,125,57
920,12/1/13 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,320,30,60,30,90,41,66,12,45,114,36
920,12/1/13 0:00,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,403,60,80,30,140,65,80,24,33,155,58
920,11/1/13 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,557,70,100,60,170,77,103,25,76,192,52
920,11/1/13 0:00,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,570,20,40,30,60,22,30,7,16,55,19
920,10/1/13 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,547,80,120,100,200,86,116,28,91,215,55
920,9/1/13 0:00,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,1063,90,120,80,210,83,99,25,79,194,46
920,8/1/13 0:00,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,705,140,190,60,330,133,184,120,48,314,139
920,4/1/13 0:00,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,605,50,70,50,120,45,58,14,47,110,26
920,3/1/13 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,346,50,90,70,140,62,105,19,93,178,42
920,2/1/13 0:00,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,772,40,60,50,100,47,68,13,64,123,25
920,2/1/13 0:00,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,513,50,80,10,130,65,90,58,4,165,87
920,12/1/12 0:00,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,627,40,60,0,100,55,76,49,-3,131,79
920,12/1/12 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,320,30,60,30,90,41,66,12,30,107,36
920,11/1/12 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,321,50,80,50,130,53,88,16,48,141,40
920,11/1/12 0:00,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,1063,90,110,70,200,75,89,23,45,164,44
920,9/1/12 0:00,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,454,30,60,30,90,46,67,14,31,113,36
920,9/1/12 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,349,40,90,70,130,57,94,17,53,151,41
920,8/1/12 0:00,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,458,30,40,10,70,36,54,11,20,90,34
920,8/1/12 0:00,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,1073,110,150,100,260,103,123,31,70,226,53
920,7/1/12 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,575,100,130,80,230,97,130,32,71,227,59
920,7/1/12 0:00,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,587,50,80,60,130,50,65,16,36,115,29
920,7/1/12 0:00,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,462,30,40,10,70,36,54,11,21,90,33
920,7/1/12 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,380,30,60,40,90,39,65,12,29,104,36
920,7/1/12 0:00,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,403,60,70,20,130,59,74,22,18,133,56
920,6/1/12 0:00,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,842,50,70,60,120,59,85,16,58,144,27
920,6/1/12 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,533,90,130,90,220,91,121,30,63,212,58
920,6/1/12 0:00,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,443,30,50,20,80,40,59,12,24,99,35
920,5/1/12 0:00,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,410,30,60,30,90,45,65,14,27,110,38
920,4/1/12 0:00,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,313,60,70,20,130,57,70,21,16,127,54
920,3/1/12 0:00,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,506,50,80,10,130,63,87,57,1,150,86
920,2/1/12 0:00,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,382,40,80,50,120,56,81,17,41,137,40
920,2/1/12 0:00,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,541,90,140,40,230,92,128,83,15,220,113
918,12/1/13 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,870,30,60,50,90,33,49,9,42,87,21
918,12/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,817,60,110,60,170,88,133,29,107,236,61
918,12/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,-2248,100,140,90,240,134,186,41,180,341,65
918,11/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,561,100,130,90,230,88,112,29,105,213,41
918,10/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,683,80,120,40,200,96,134,87,25,245,117
918,10/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,572,130,160,140,290,90,115,29,110,218,41
918,9/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,-1555,80,110,80,190,96,134,29,122,245,52
918,8/1/13 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,865,20,40,30,60,22,33,6,22,55,16
918,8/1/13 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,397,60,70,20,130,63,77,23,28,139,53
918,8/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,-1278,90,140,100,230,116,161,35,141,275,55
918,7/1/13 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,868,20,50,40,70,23,34,6,22,56,17
